prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
6.7,0,25.8,37.6,47,12,2,0,0,0,8,12,11,2
8.4,0,17.2,52.14,19.72,9,1,0,0,0,9,9,11,2
10.1,2,38.78,37.96,39.26,13,0,0,0,1,8,9,10,4
4,0,21.88,48.94,55.38,8,0,0,0,0,11,11,13,4
6.1,0,37.78,30.72,42.66,11,2,0,0,0,11,12,11,1
12,0,35.98,34,38.12,14,1,1,1,0,8,10,9,1
9.5,0,36.68,56.26,21.04,9,1,0,0,0,10,10,12,4
9.8,0,57.62,27.58,41.3,0,0,0,0,0,11,10,9,0
11.4,0,33.84,29.98,39.38,5,2,0,0,0,10,9,12,2
6.8,3,39.1,34.32,40.8,14,1,1,1,1,12,10,9,5
14.9,2,52.88,43.92,40.08,12,2,0,0,1,11,13,9,2
2.2,0,41.54,42.12,47.64,10,0,0,0,0,12,10,9,3
17.6,0,33.9,22.58,11.32,9,0,0,0,0,16,9,10,2
15.2,0,28.3,52.6,41.42,4,2,0,0,0,11,10,12,2
11.8,0,30.96,48.8,31.92,13,0,0,0,0,8,8,9,2
10.1,0,26.7,43.92,42,12,1,0,1,0,6,10,8,2
10.2,0,54.64,42.22,40.74,14,2,1,0,0,9,9,13,4
11.8,0,44.92,45.18,53.8,13,2,0,0,0,10,12,11,4
10.5,0,54.76,57.94,53.82,6,2,1,0,0,10,11,13,2
15.3,0,31.9,55.1,35.34,11,1,1,0,0,11,9,13,1
7.1,0,20.8,39.4,22.02,15,0,0,0,0,10,13,13,4
7.1,4,23.08,43.48,47.98,14,1,0,0,1,9,8,11,2
6.8,0,44.42,39.88,32.48,10,2,0,0,0,11,11,11,2
6.6,0,23.28,19.12,36.3,11,3,0,0,0,10,8,10,2
10.1,0,43.54,46.34,37.06,0,3,0,0,0,12,13,13,0
11.6,0,25.88,31.46,43.1,14,0,0,0,0,9,9,8,2
5.4,4,32.36,54.6,30.78,14,0,0,0,1,8,6,8,2
11.2,3,39.76,47.72,57.9,12,1,0,0,1,13,12,7,3
12.2,5,29.56,29.48,40.7,14,1,0,0,1,9,10,11,3
7.4,0,52.46,39.78,33.18,7,3,0,0,0,12,10,9,3
9,0,49.28,32.06,34.18,8,1,0,0,0,9,9,10,4
11.2,0,34.86,28.04,43.08,9,4,1,0,0,13,13,9,3
8.5,0,36.68,33.76,39.94,10,4,0,0,0,12,10,10,2
10,0,38.38,40.18,54.38,19,1,0,0,0,10,11,8,2
11.4,0,37.56,30.92,42.78,11,2,0,0,0,11,10,11,2
8.3,0,51.94,30.54,44.94,11,0,0,0,0,11,12,10,1
15.7,0,36.08,38.8,45.46,9,0,0,1,0,13,10,9,3
5.1,0,10.36,46.04,45.5,11,2,0,0,0,11,11,12,2
4.2,0,60.78,46.44,29.42,6,1,1,0,0,11,6,8,2
10.1,4,24.74,34.52,56.1,9,1,1,0,1,13,11,13,2
11.2,0,41.24,32.9,28.06,13,3,0,0,0,13,10,11,4
5.6,0,32.86,46.74,37.46,12,2,0,0,0,10,11,11,1
5.3,0,45.72,26.56,45.44,11,9,1,0,0,12,13,13,1
6.4,3,40.08,26.22,46.14,8,1,0,0,1,8,9,7,3
12.3,0,30.86,36.6,10.8,11,0,0,0,0,11,12,14,4
6.8,3,24.58,46.7,39.9,10,2,0,0,1,10,10,15,1
4,0,44.16,53.14,42.56,7,0,0,1,0,10,11,10,2
13.2,0,42.92,50.34,48.16,14,0,0,0,0,8,10,9,1
12,0,40.4,36.86,35.2,8,2,1,1,0,13,8,9,1
10.8,4,41.9,21.92,37.94,10,6,1,0,1,11,7,15,3
16.1,0,59.58,47.62,48.1,9,1,1,0,0,15,11,10,3
13,0,42.56,37.96,34.02,11,0,1,0,0,11,14,11,2
12.2,0,29.12,56.94,45.64,13,0,0,0,0,11,12,10,3
13,2,30.58,42.64,41.06,11,2,0,0,1,9,10,12,3
9,0,25.08,53.82,47.72,11,1,0,0,0,16,9,11,4
13.9,3,27.66,16.12,32.74,9,0,0,0,1,10,8,9,4
5.7,0,37.86,34.98,44.38,12,3,0,0,0,16,7,12,3
12.8,0,39.86,38.96,59.64,15,4,0,0,0,9,11,9,1
12.7,0,49.5,21.7,46.4,11,2,0,1,0,10,12,8,2
10.7,0,58.98,38.56,29.62,14,1,1,0,0,8,8,9,3
17.7,0,35.08,31.06,35.88,12,1,0,0,0,10,9,9,2
12.1,0,35.88,28.6,23.26,12,1,0,0,0,7,10,12,3
9.9,4,25.36,58.72,34.82,9,0,0,1,1,10,12,10,2
12.6,0,47.94,56.34,36.7,12,1,1,1,0,9,10,12,1
7.7,4,28.6,42.44,20.98,16,5,1,0,1,11,11,12,2
2.1,0,18.38,39.68,34.34,13,2,0,0,0,11,12,13,4
5.6,0,42.08,35.32,29.94,16,1,0,0,0,8,10,6,2
9.2,3,40.26,40.74,25.98,7,1,1,0,1,13,12,12,3
8.1,0,29.12,57.58,36.34,10,2,0,0,0,6,14,13,2
13.9,4,40.7,40.06,42.8,14,1,1,1,1,9,8,12,3
6.8,0,46.48,30.66,42.92,11,1,0,0,0,8,11,11,1
18.3,1,17.3,57.04,36.08,9,2,0,0,1,12,10,14,1
9,0,21.98,44.16,20.8,11,0,0,0,0,11,12,14,3
16.5,0,31.2,55.22,35.18,10,1,0,0,0,9,9,10,3
8.9,0,65.26,33.02,32.58,8,1,1,0,0,12,11,10,1
5.9,0,39,39.7,60.86,15,0,0,0,0,6,9,11,5
1.6,0,22,29.46,38.1,7,0,0,1,0,10,8,8,4
11.4,0,29.42,32.2,55.18,9,5,1,0,0,12,12,11,2
11.3,0,31.2,51.36,35.06,12,2,0,0,0,15,8,13,3
12,0,19.64,37.34,29.34,10,2,0,0,0,10,9,10,2
11.5,0,42.12,30.62,52.44,11,0,0,0,0,12,9,8,3
3.7,0,47.98,52.32,41.42,9,2,1,0,0,12,9,9,2
10,0,31.98,35.98,30.88,12,2,1,1,0,10,10,11,1
13.2,0,39.56,26.78,35.46,11,4,1,0,0,7,12,10,2
3.8,4,23.08,33.24,36.94,16,2,0,0,1,10,9,8,3
0.1,0,24.76,47.24,14.64,4,0,0,0,0,12,8,9,1
9.7,2,23.52,39.26,31.48,7,1,0,0,1,10,13,12,2
5.5,3,21.06,39.48,37.5,9,2,0,0,1,9,11,10,3
7.5,0,22.34,47.46,50.7,14,1,0,0,0,13,12,11,3
8.3,0,31.86,40.46,45.8,10,2,0,0,0,11,10,8,2
4,0,16.34,42.04,42.4,12,6,1,0,0,13,11,7,2
10.1,3,47.6,41.92,46.6,10,2,0,0,1,9,9,10,3
12,4,25.62,49.54,39.94,16,0,0,0,1,10,8,13,2
18.3,4,34.24,38.72,39.3,11,1,0,0,1,11,8,9,2
7.5,0,21.8,51.86,36.42,14,4,1,0,0,9,12,12,2
8,0,44,41.54,33.68,13,2,0,0,0,12,8,14,2
8.8,0,11.12,48.54,35.26,12,0,0,0,0,7,13,14,2
11.2,3,57.32,63.06,38.78,11,1,0,0,1,8,11,11,3
6.3,0,41.52,45.8,32.52,14,1,0,0,0,10,12,14,1
10.5,4,21.92,49.86,64.24,9,4,1,0,1,11,12,11,2
9.2,0,39.44,48.46,38.4,11,2,0,0,0,12,12,8,3
17.7,0,35.14,33.72,39.78,15,1,0,0,0,12,9,11,2
11.8,0,41.04,36.96,35.22,7,0,0,0,0,12,14,12,3
11.1,2,38.62,22.32,45.48,13,1,0,0,1,11,10,10,2
8.2,4,46.52,30.64,57.34,5,3,0,0,1,13,12,8,2
7.4,0,20.54,29.86,37.62,11,0,0,0,0,9,10,12,3
12.1,4,52.62,55.86,25.42,10,5,0,0,1,7,12,15,2
13.1,0,39.4,40.2,30.24,12,1,0,0,0,8,12,12,3
12.5,0,33.86,31.2,42.16,12,2,0,0,0,9,14,11,3
1.9,0,40.3,25.84,44.12,13,1,0,0,0,13,11,10,2
13.8,0,50.2,18.24,28.44,14,3,0,0,0,12,10,9,2
11.9,0,46.08,45,39.7,8,3,0,0,0,12,11,12,3
13.7,0,21.96,46.1,51.16,12,1,0,0,0,12,9,11,3
18.2,0,55.9,40.64,34.84,11,2,1,0,0,12,12,11,2
13.5,0,34.68,44.4,12.84,14,1,0,0,0,11,9,10,3
13.4,4,42.88,42.34,33,10,1,0,0,1,10,6,8,4
4.5,0,19.22,49.36,45.94,10,1,0,0,0,11,14,10,2
12.9,0,20.28,49.82,31.52,8,1,0,0,0,15,12,11,3
14.2,0,46.5,36.36,40.62,11,4,0,0,0,8,15,9,3
13,5,34.9,43.5,44.06,13,1,0,0,1,12,10,7,1
16.3,3,44.8,46.7,58.78,9,1,0,0,1,13,9,11,2
10.5,0,42.22,35.34,44.3,15,4,0,0,0,10,7,10,4
11.9,0,21.84,30.62,48,10,2,0,0,0,10,8,11,3
7.8,0,44,35.98,37.64,12,0,0,0,0,10,13,11,3
9.2,0,36.28,32.9,34.2,11,2,0,0,0,10,10,11,2
14.6,2,36.14,34.74,46.3,11,2,0,0,1,9,9,9,2
12.5,4,19.3,29.16,34.88,10,1,0,0,1,11,11,9,1
8.8,0,36.7,34.1,38.76,9,3,0,0,0,10,8,9,3
8.3,4,21.58,28.08,50.72,11,0,0,0,1,9,10,8,1
0.3,0,32.2,48.98,36.16,8,1,0,1,0,10,9,11,3
15.2,5,29.36,57.12,42.72,5,1,1,1,1,13,10,8,1
4.8,0,29.84,32.38,39.58,9,3,0,0,0,15,11,11,1
18.9,0,45.56,33.9,40.22,6,3,0,0,0,13,12,10,2
9.5,3,32.06,40.48,38.22,8,0,0,0,1,9,11,13,2
12.9,0,27.56,45.16,29.04,11,1,1,0,0,12,11,10,3
6.6,4,28.34,53.66,48.26,9,0,0,0,1,9,9,7,4
8,3,39.28,30.06,35.24,10,0,0,0,1,12,11,8,1
0.1,0,35.04,30.34,46.1,6,1,0,0,0,8,8,11,2
8.4,0,29.36,34.34,46.9,10,1,0,0,0,14,8,7,2
9.6,0,34.78,57.48,40.96,10,1,0,0,0,12,11,10,4
12.3,4,61.04,31.3,56,14,1,0,0,1,8,11,9,4
11.6,3,32.46,55.86,38.54,12,3,1,1,1,10,8,14,1
10.5,0,30,58.76,50.14,11,3,0,1,0,11,13,7,4
8,0,39.5,41.38,32.72,12,1,0,0,0,12,12,11,2
15.7,0,48.04,30.6,49.8,11,2,0,0,0,7,10,8,3
6.7,3,37.24,57.34,32.86,13,2,0,0,1,12,8,12,2
14.1,4,23.38,55.3,57.98,13,0,0,0,1,13,9,13,1
7.9,2,47.34,52.7,51.92,12,1,0,0,1,10,6,11,2
7.6,0,34.64,26.24,34.18,6,0,0,0,0,10,8,11,2
11.1,0,30.44,27.44,37.18,10,0,0,0,0,12,11,10,2
9.4,0,36.26,36.48,36.12,7,0,0,0,0,14,11,11,1
14.3,0,33.56,42.2,30.7,11,4,1,0,0,8,10,11,3
10.9,0,35.08,50.14,57.86,10,1,0,0,0,13,9,8,5
13.8,0,17.52,53.38,42.92,10,2,0,0,0,12,11,11,5
7.3,0,40.66,28.38,40.14,9,0,0,0,0,5,9,8,3
2.1,0,18.52,32.38,57,12,5,1,0,0,10,7,8,2
14.8,3,52.58,29.9,28.1,9,1,0,0,1,14,10,11,2
10.3,0,32.16,31.16,50.86,9,1,0,0,0,10,9,11,2
14.3,3,28.36,33.46,35.62,8,1,0,0,1,12,10,13,2
7.9,4,10.12,40.28,29.36,5,2,0,0,1,7,9,13,2
8.9,0,26.98,31.2,39.5,11,1,0,0,0,6,16,12,3
12,0,50.42,45.22,31.12,14,1,0,0,0,11,11,9,2
12.1,5,43.1,48.36,29.4,10,1,0,0,1,10,10,11,2
10.1,0,24.96,51.44,38.64,14,0,0,0,0,7,9,12,2
11.5,0,35.74,54.2,49.18,17,2,0,0,0,12,10,10,3
16.8,0,36.64,35.84,58.56,10,2,0,0,0,14,8,10,3
9,0,33.5,27.82,27.68,13,1,0,0,0,10,11,9,1
7,0,29.42,40,46.98,13,3,0,0,0,11,14,7,5
13.8,0,46.02,42.4,34.98,14,1,0,0,0,11,12,12,2
4.3,0,27.16,32.64,45.96,13,0,0,0,0,13,9,11,2
11.7,2,41.14,27.22,31.88,9,2,0,0,1,10,11,15,2
10.8,0,14.76,28.68,34.04,11,2,0,0,0,11,12,10,2
11.8,0,37.86,46.7,54.18,10,2,0,0,0,12,12,11,1
16.9,0,29.44,32.38,28.42,8,3,0,0,0,12,13,11,3
6.2,5,27.46,36.84,46.28,11,0,0,0,1,10,10,7,2
8.6,0,14.14,42.2,34.92,0,2,0,0,0,13,12,11,0
4.4,0,40.92,41.04,32.92,11,0,0,0,0,12,10,9,3
11.1,0,24.62,42.78,36.98,12,5,1,0,0,9,9,9,1
12.7,2,25.94,32.16,53,13,2,0,0,1,12,11,7,2
15.1,0,39.74,41.9,56.38,13,0,0,1,0,7,11,13,2
5.3,0,29.02,46.74,41.74,8,2,0,0,0,12,9,10,3
1.5,0,27.04,30.5,44.96,9,2,0,0,0,11,8,9,3
12.3,3,24.94,50.08,43.28,8,1,0,0,1,11,8,13,4
13.7,0,43.18,29.08,37.38,13,1,0,0,0,8,12,13,2
10.6,0,23.84,45.68,39.58,9,2,0,0,0,15,14,7,5
8.8,0,28.86,31.28,42.94,8,3,0,0,0,12,8,9,5
10.6,0,47.04,44.12,47.26,12,1,0,0,0,13,9,10,2
9.5,0,34.8,56.22,39.44,10,0,0,0,0,6,12,10,1
5.7,0,23,24.46,49,7,0,1,1,0,7,10,8,1
18.4,0,30.34,35.7,45.82,14,2,0,0,0,10,8,12,4
10.9,0,30.62,46.82,65.84,10,3,0,0,0,11,8,8,5
12.7,0,43.72,29.98,40.92,10,2,0,0,0,10,13,14,3
8.2,0,53.04,35.74,34.94,11,2,0,0,0,13,11,9,5
18,0,28.66,36.1,36.84,11,1,0,0,0,14,12,9,2
17.4,0,38.06,50.54,44.12,8,2,0,0,0,10,7,10,5
9.2,0,36.94,52.4,47.9,13,2,1,0,0,6,8,12,3
8.1,0,23.06,44.94,30.5,18,1,0,0,0,10,12,10,1
12.5,0,22.6,33.84,31.32,10,2,1,0,0,11,11,7,3
11.9,0,58.84,46.5,39,9,0,1,0,0,10,6,7,1
12.2,0,43.12,33.56,41.4,7,3,0,0,0,9,6,7,4
3.4,0,25.76,41.74,40.42,14,1,0,0,0,8,10,11,4
13.8,3,42.24,62.5,35.6,11,3,1,1,1,12,10,12,1
9,3,14.24,36.32,37.38,13,1,0,0,1,9,11,12,1
7.3,0,18.98,50.64,35.02,15,2,0,0,0,13,9,9,1
1.9,0,51.88,53.94,35.06,10,1,1,0,0,12,11,13,2
12,3,43.16,57.04,38.42,7,1,0,0,1,13,8,8,2
16,0,19.5,53.62,51.06,14,3,0,0,0,12,7,7,2
14.1,0,29.3,33.98,47.76,9,0,0,0,0,13,13,12,3
9,0,31.58,46.8,42,13,2,0,0,0,8,10,9,3
7.2,0,27.98,44.72,48.16,13,2,0,0,0,12,10,10,2
11.7,3,30.64,52.66,27,12,1,0,0,1,12,11,9,4
7.9,0,20.7,63.86,47.98,9,2,0,1,0,14,12,13,2
8.7,0,37.16,38.46,40,7,1,0,0,0,12,9,10,2
10.2,0,25.9,70.84,29.1,11,1,0,0,0,6,12,10,2
4.9,0,47.32,44.18,29.36,9,1,0,0,0,10,15,12,1
6.7,0,52.08,41.64,41.58,10,6,0,0,0,11,11,12,1
10.7,0,33.46,32.78,37.18,7,2,0,0,0,10,8,10,3
19,0,36.44,42.46,46.6,10,2,0,0,0,11,10,13,2
11.8,0,22.6,30.02,40.86,11,2,0,0,0,8,9,12,2
12,0,37.14,47.02,51.28,17,0,0,0,0,14,15,8,3
9.4,0,27.24,33.02,27.58,10,0,0,0,0,12,12,8,3
11.5,3,44.52,38.06,40.24,12,1,0,0,1,9,11,9,1
6.1,0,39.46,52.9,42.1,9,1,0,0,0,7,11,12,3
14.3,4,28.28,37.28,42,8,1,0,0,1,13,12,12,3
11,0,41.6,19.02,35.7,8,1,0,0,0,7,10,13,6
10.4,0,23.7,35.56,51.14,13,1,0,0,0,10,11,10,2
1.6,0,30.64,45.94,29.64,11,1,0,0,0,7,9,10,4
18.3,0,21.66,36.72,35.32,14,0,0,0,0,9,12,11,1
14.7,0,33.72,37.54,43.3,15,2,0,0,0,10,11,10,4
5.8,0,49.44,60.74,21.08,10,2,1,0,0,12,11,10,1
10.2,0,44.84,48.66,29.56,12,3,0,1,0,9,9,7,4
12.3,0,33.38,44.36,48.78,13,3,0,0,0,10,8,12,2
6.4,5,23.68,28.82,31.62,9,1,0,0,1,10,11,10,3
10.3,0,38.18,45.32,46.02,8,2,0,0,0,7,6,10,2
15.2,0,63.56,30.58,24.68,11,1,1,0,0,6,10,7,4
12.4,0,62.4,36,33.72,13,1,1,0,0,12,11,10,2
9.7,0,29.2,40.6,30.36,14,1,0,0,0,13,15,12,1
13.1,0,26.32,35.86,50.24,16,1,1,0,0,10,11,13,2
5.7,4,38.68,46.32,45.24,12,2,0,0,1,11,8,9,6
15.7,0,37.02,42.6,39.22,9,2,0,0,0,10,9,9,3
19.4,0,38.66,33.8,45.04,12,0,0,0,0,11,15,13,2
6.6,0,29.28,39.3,46.02,8,1,0,0,0,11,10,11,1
15.5,0,14.24,60.88,36.66,9,0,0,0,0,9,12,11,2
12.3,0,24.64,38,34.06,13,4,1,0,0,11,12,10,3
11.6,0,41,28.18,54.52,8,2,0,0,0,9,12,10,2
6.3,0,25.74,48.16,47.54,13,1,0,0,0,8,14,13,3
6.4,0,43.38,42.2,35.96,12,3,0,0,0,8,12,12,3
9.6,0,30,43.7,42.48,10,3,0,0,0,13,12,9,1
5.3,0,32.82,41.2,38.94,12,1,0,0,0,11,6,13,1
10.5,0,42.4,45.32,38.72,9,3,0,0,0,12,13,12,4
5.3,4,33.46,38.94,47.34,12,2,0,0,1,10,10,12,5
10.1,0,30.88,43.44,37.08,14,1,0,0,0,13,11,6,2
12.9,3,35.46,42.36,48.04,10,3,0,0,1,10,11,11,4
12.2,0,46.24,53.56,48.06,9,1,1,0,0,15,14,10,3
16.3,0,40.58,35.72,40.76,13,5,0,0,0,10,5,12,2
9.3,0,29.92,40.14,36.24,15,0,0,0,0,12,9,11,5
11.5,0,69.06,40.68,43.5,12,1,1,1,0,9,11,11,4
2.5,0,52.98,56.24,33.22,9,1,1,0,0,8,7,8,2
7.3,0,24.4,27.66,44.84,6,1,0,0,0,10,12,13,3
12,0,35.44,54.08,46.3,14,2,0,0,0,9,10,9,1
19.6,0,26.62,41.3,44.32,11,1,0,0,0,8,12,10,4
9.7,0,45.02,55.9,46.76,9,0,1,0,0,9,13,11,2
14.8,0,41.68,34.88,62.14,12,1,0,0,0,12,10,11,2
8.5,3,34.62,49.44,31.74,12,1,0,0,1,11,11,11,3
8.6,0,32.48,33.4,25.78,12,2,1,1,0,14,11,12,1
7.8,2,56.24,35.64,48.84,7,2,0,0,1,10,11,13,3
10.6,0,41.66,33.88,20.4,16,3,0,0,0,9,7,9,2
14.7,4,48.68,54.76,56.58,15,2,0,0,1,13,11,10,4
14.5,0,44.84,62.98,36.58,17,1,1,0,0,9,13,13,2
9.1,0,37.86,47.86,17.94,10,3,0,0,0,10,11,9,2
8.1,5,33.66,54.18,44.5,7,4,0,0,1,13,11,10,1
11.6,3,46.58,30.42,68.86,11,1,0,0,1,9,10,9,3
6.9,4,31,28.48,28.74,6,1,0,0,1,10,11,12,2
13.5,0,30.88,40.76,31.74,12,0,0,0,0,13,9,6,2
7.3,0,46.94,39.14,50.68,9,2,0,0,0,11,11,8,4
4.8,0,48,28.2,25.78,8,1,0,0,0,9,12,14,5
12.5,0,59.68,54.1,21.46,13,0,1,1,0,8,15,9,1
10,0,33.2,47.22,26.86,11,1,0,0,0,11,10,10,2
16.5,4,22.32,42.66,53.52,16,0,0,0,1,14,12,12,2
6.4,0,34.9,36.04,35.8,11,2,0,0,0,10,11,9,1
11.6,3,35.1,42.12,58.96,7,1,0,1,1,14,6,13,3
14.7,4,31.5,37.92,45.4,12,3,1,1,1,11,7,8,1
11.5,0,41.24,35.28,59.42,11,1,0,0,0,12,11,12,4
8.4,4,41.5,40.2,32.9,8,4,0,0,1,14,12,11,8
8.6,2,28.96,41.24,51.08,12,4,0,0,1,11,12,12,1
13.4,0,51.76,25.9,38.72,11,2,0,0,0,9,12,11,4
10.5,0,45.38,36.44,40.78,12,0,1,0,0,11,8,11,1
8.8,0,30.58,34.24,51.4,12,2,0,0,0,12,11,11,3
9,3,31.34,47.3,24.64,13,2,0,0,1,6,12,12,3
8.6,0,30.16,59.18,49.44,13,1,0,0,0,9,9,11,1
3.7,0,44.2,40.9,23.6,7,4,0,0,0,13,11,10,2
14.1,4,64.48,56.64,41.9,7,1,1,0,1,10,11,12,2
14.8,0,30.72,52.42,45.1,10,2,0,0,0,15,9,10,2
16.3,3,43.02,27.78,29.24,13,2,0,0,1,10,11,11,1
8.9,4,34.88,39.34,25.48,12,1,0,0,1,11,10,8,2
6.3,0,36.1,46,46.5,11,0,0,0,0,13,10,8,2
10.2,0,24.62,36.4,48.92,13,2,0,0,0,11,11,8,4
7.6,0,33.14,51.48,34.16,10,1,0,0,0,10,8,12,2
10.4,0,40.04,23.74,47.32,6,2,0,0,0,10,9,7,3
10.9,0,30.96,57.54,41.68,6,3,0,0,0,9,11,8,5
10.5,0,25.08,52.3,48.32,12,2,0,0,0,12,10,11,5
6.3,4,36.84,62.52,52.8,13,1,0,0,1,12,9,6,2
10.5,3,54.94,38.7,59.92,11,3,0,0,1,10,12,11,2
6.8,4,28.4,48.32,60.4,12,1,0,1,1,14,9,8,3
6.3,3,30.3,29.56,42.08,10,1,0,1,1,10,9,12,2
7.4,0,24.96,26.6,32.06,11,3,0,0,0,12,13,9,4
7.6,0,35.84,44.58,37.64,13,0,0,0,0,9,7,12,1
9.1,0,49.28,36.4,31.52,13,2,1,1,0,11,10,11,1
10.1,0,46.54,37.28,30.66,12,5,0,0,0,12,13,13,3
11.6,0,57.6,51.16,46.68,14,0,1,0,0,12,9,10,2
13.1,3,34.16,47.34,58.9,13,1,0,0,1,15,10,10,1
8.4,0,43.22,39.5,43.56,10,1,0,0,0,12,11,11,2
10.4,0,27.74,43.08,32.86,5,2,0,0,0,10,6,10,2
10.8,0,42.14,47.74,50.72,10,3,0,0,0,12,8,9,3
11.1,0,36.36,31.62,53.24,10,0,0,0,0,12,10,13,5
15.5,3,12.32,51.02,45.18,13,1,0,0,1,11,11,10,3
6.6,0,41.54,39.34,52.34,7,1,0,0,0,9,12,9,2
6.4,0,43.84,33.4,32.28,10,1,0,0,0,8,7,12,3
6.9,0,45.4,51.74,33.94,9,2,0,0,0,13,12,9,1
11.6,0,49.18,48.02,31.74,9,3,0,0,0,8,9,9,3
10.1,0,51.46,36.96,21.78,14,0,0,0,0,9,12,11,4
1.5,0,24.22,43.2,47.02,17,2,0,0,0,13,9,4,3
8.8,0,60.3,51.54,26.58,14,4,1,0,0,14,8,12,1
19.7,0,46.78,43.78,36.58,10,0,0,0,0,10,12,11,2
5,0,19.92,61.74,32.24,14,2,1,1,0,11,11,7,3
17.2,0,33.96,36.62,79,13,2,0,0,0,13,10,8,4
18.8,3,39.76,33.32,39.7,15,1,1,1,1,12,7,12,2
8.5,0,23.24,45.94,40.84,11,3,0,1,0,9,13,11,2
10.3,0,51.18,28.18,61.78,13,1,1,1,0,13,10,13,1
13.6,3,37.54,44.2,29.14,10,3,0,0,1,9,15,11,2
15.5,3,39.18,42.78,17.64,9,0,0,0,1,10,9,12,2
14.5,0,25.88,37.08,40.94,2,2,0,0,0,10,11,11,1
11.6,2,44.2,30.2,35.8,9,2,0,0,1,11,12,8,3
15.2,0,28.1,37.36,45.4,10,2,0,0,0,10,10,9,3
6.5,0,55.58,31.16,51.38,10,0,1,1,0,13,12,8,5
18,0,44.98,50,43.22,7,3,1,0,0,11,11,8,3
6.7,0,21.82,43.48,37.68,13,0,0,0,0,12,13,15,3
6,0,41.56,24.7,58.32,6,0,0,0,0,11,12,12,5
13.8,0,41.18,51.42,41.8,13,0,0,0,0,10,10,7,4
4.4,0,61.72,30.16,39.74,8,4,1,0,0,14,10,7,2
2.5,0,48.52,41.8,43.94,15,2,0,0,0,7,12,9,3
14.5,0,45.92,27.62,50.16,4,1,0,0,0,9,11,11,2
12.2,3,33.2,46.78,34.02,8,2,0,0,1,7,9,9,2
12.1,0,28.96,40.12,41.76,14,0,1,0,0,13,9,9,5
5.5,0,21.22,24.7,19.28,13,0,0,1,0,8,10,10,2
7.7,0,44.36,33.2,42.04,14,1,0,0,0,9,13,8,2
1.2,0,40.92,42.5,36.42,10,2,0,0,0,10,9,10,4
6.4,0,42.7,33.32,24.4,15,3,0,0,0,10,12,8,2
9.2,5,30.4,54.98,32.48,10,2,0,0,1,10,8,13,1
12.5,3,52.16,32.74,54.34,17,1,1,1,1,9,12,12,3
16,0,33.28,63.4,32.08,10,1,0,0,0,12,13,13,1
7.9,0,35.58,33.46,44.74,16,0,0,0,0,9,9,15,4
3.6,0,47.02,39.36,51.94,7,3,0,0,0,10,11,11,4
10.2,0,37.36,34.74,50.18,10,2,0,0,0,10,13,14,2
13.8,0,53.68,34.88,38.7,12,1,0,1,0,9,12,10,2
16.4,0,38.42,49.96,26.52,8,3,0,0,0,10,10,10,2
12.5,0,48.14,53.88,37.42,11,0,1,0,0,9,9,8,2
7.2,0,35.98,29.96,33.64,10,2,0,0,0,12,12,8,4
7.4,0,62.82,44.48,51.8,13,3,1,0,0,9,10,13,3
13.4,5,32.4,64.94,32.02,12,0,0,0,1,9,8,12,3
14.5,0,35.16,54.86,45.32,13,1,0,0,0,9,12,7,2
13.6,0,21.88,41.5,27,12,0,0,0,0,10,12,11,3
20.9,0,51.02,46.12,43.6,9,3,1,0,0,13,11,7,3
6.6,0,41.74,34.66,52.94,9,3,0,1,0,9,9,11,2
15.2,2,42.92,19.32,34.14,8,1,0,0,1,11,9,15,3
16.2,0,9.84,28.78,40.6,13,1,0,0,0,13,14,10,7
7.2,0,28.26,26.98,45.5,12,2,0,0,0,14,10,10,2
10.1,0,50.64,47.58,30.86,10,4,0,0,0,9,12,9,4
12.5,0,41.2,39.62,27.18,14,0,0,0,0,13,8,12,2
4.6,0,8.08,34.48,29.02,9,2,0,0,0,11,9,9,1
13.2,0,58.24,46.84,38.34,9,1,1,0,0,11,14,9,2
19.3,4,14.24,24.94,31.1,12,0,0,0,1,6,11,11,2
6.3,0,52.36,49,40.42,15,0,1,0,0,7,14,10,2
12.4,0,38.26,52.3,36.46,10,1,0,0,0,14,12,12,2
14.4,0,26.66,51.1,45.72,12,0,0,0,0,11,13,7,1
11.6,3,36.72,40.76,33.38,6,2,0,0,1,14,9,9,2
18.9,3,31.04,39.1,34.02,16,1,0,0,1,12,5,11,3
9.7,3,56.62,37.08,62.56,7,1,0,0,1,10,10,8,4
13.7,5,37.3,35.6,43.12,13,2,0,0,1,10,11,10,2
14.2,4,32.66,27.2,49.82,5,0,0,0,1,11,12,13,3
8.4,0,40.68,36.58,42.74,14,1,0,0,0,13,9,13,1
11.9,2,35.62,42.56,45.26,10,1,0,0,1,11,10,13,3
15.8,0,39.18,17.82,60.44,11,1,0,0,0,11,10,9,2
5,0,59.06,25.48,33.36,10,1,0,0,0,13,10,11,3
9.8,0,27.22,31.26,31.76,11,2,0,0,0,9,12,9,3
10.1,3,22.82,32.3,35.26,13,2,0,0,1,10,9,9,5
18.2,0,55.82,36.1,43.5,10,2,1,0,0,13,11,11,6
5.1,0,33.86,27.9,39.4,12,0,0,0,0,12,7,9,2
11.7,0,42.88,27.6,29.74,10,2,0,0,0,10,15,11,1
9.2,0,51.16,28.54,36.24,12,0,0,1,0,13,12,11,2
